rxn_id,ok,n_atoms,rmsd_R_TS,shift,inter_R,inter_TS,p_order_ok,hit_cap,n_iso_max,max_disp_heavy,max_disp_h,recovery_used,reused,reason
1407,True,46.0,1.73021131716859,0.9080218825074553,2.5439974702439883,2.1119903209058513,True,False,36.0,2.9486746707287885,3.440916515345153,,True,
1408,True,46.0,1.4653211672867101,0.4176925092797319,2.6100000000022754,2.352665042159636,True,False,36.0,3.2608578632894876,3.029134426632892,,True,
1409,True,46.0,1.7589204273983376,0.8914860485092504,2.6538200862513914,2.404523702295321,True,False,36.0,3.1189517683445867,3.5436481534408037,,True,
1410,True,37.0,1.9924687755884924,1.7468827930824773,2.763000000008788,2.2515681244190677,True,False,216.0,5.5217509611431606,3.064408292091035,,True,
1412,True,37.0,2.1878674540438037,2.218818466841185,2.745000000006245,2.052886469461962,True,False,216.0,3.102633802936768,3.5979882598472575,,True,
1413,True,37.0,2.0816339776568573,1.7921995084434457,2.4030000000044525,1.8602322908712234,True,False,216.0,6.207289936711281,2.6635088081841656,,True,
1414,True,45.0,1.4024802919591013,1.6031697366706794,2.6202797725131814,2.3007628623132805,True,False,72.0,1.835694626892877,1.1003458475937504,,True,
1415,True,40.0,1.867454855455689,1.5749707654758822,2.916986422384801,1.9307114859035777,True,False,432.0,2.589315205686463,4.626703734781356,,True,
1416,True,40.0,1.757069026689672,1.349595413361385,2.7450000000089756,1.8733644414795534,True,False,432.0,2.597684765003418,4.6358336457188765,,True,
1417,True,47.0,1.9956085770132612,1.4466067788380315,2.475000000005856,2.132518074038295,True,False,1152.0,4.3318812808157166,3.7774100326768347,,True,
1418,True,47.0,2.207055700397715,1.0025691902337712,2.4480000000018465,2.187488768794025,True,False,1152.0,4.097998453581471,5.796961495702527,,True,
1420,True,46.0,1.3439491849694258,1.2080815931294637,2.448000000003884,2.530878553723983,True,False,72.0,3.6082812660748536,2.1296681728993234,,True,
1423,True,49.0,2.029465418130106,1.2683543883031234,2.448000000004819,2.013186508548078,True,False,72.0,4.007404415093348,4.575228117946388,,True,
1424,True,49.0,1.1767647650317103,1.1805266871888307,2.7261234961010588,1.9907772464291429,True,False,72.0,2.645630859071502,1.8453342650099809,,True,
1426,True,33.0,0.13670920377181298,0.08334357882267796,2.4480000000062643,2.205080849742249,True,False,432.0,0.3006143290366635,0.2088963583287466,,True,
1427,True,49.0,1.9042388443883185,1.2179403642621764,2.4750000000068306,2.1566041005710805,True,True,5000.0,4.700741222522674,4.03188387234489,,True,
1428,True,49.0,1.4863767953067704,1.1596496159363596,2.5095904342320043,2.2045669498112326,True,True,5000.0,2.456058431470065,3.5270782871129214,,True,
1429,True,40.0,1.304679566095831,1.1892220612280653,2.6910000000035015,2.0917756161930945,True,False,216.0,2.973089654436716,2.5049896617765137,,True,
1430,True,40.0,1.7290820963917806,1.5357261292010662,2.7630000000092703,2.157142461892585,True,False,216.0,1.9608739383459353,3.414022057768334,,True,
1431,True,52.0,1.6368504114844415,1.1763490539342456,2.1600000000055353,2.106964912427352,True,False,2592.0,2.1496700222376113,3.516045247098915,,True,
1432,True,50.0,1.6996070255436238,1.7359798705365392,2.475000000007718,1.8828787098748554,True,True,5000.0,3.8163990770228735,3.353943528181866,,True,
1433,True,50.0,1.8868563084733674,1.2211726037057815,2.8232454919910572,2.041968355974206,True,True,5000.0,2.997973086647642,4.173930870826483,,True,
1434,True,51.0,2.8607166084727584,3.098001857943018,2.160000000004448,1.9931464198347297,True,False,1296.0,2.8032534272790426,4.665998831314753,,True,
1435,True,51.0,2.4004722936683955,2.4063767309453397,2.160000000003089,1.9232712353175772,True,False,1296.0,3.73193867543478,3.255245460621763,,True,
1437,True,40.0,2.0150636811085745,2.243276502515073,2.691000000006456,2.157453216781305,True,False,216.0,3.1850009269639594,2.972098125747103,,True,
1438,True,40.0,1.9940126150215807,1.0941456034852308,2.757428988725443,2.397869292476135,True,False,36.0,3.928237378418938,3.287069937999199,,True,
1439,True,40.0,1.4398899611747904,0.7730248649531859,2.777091784136215,2.2883091518848584,True,False,36.0,3.0190476310703644,3.3658487932433765,,True,
1440,True,40.0,0.8348337716048788,0.5311548010904517,2.7941856259771733,2.334945417648986,True,False,36.0,3.257510584886277,2.739522474964491,,True,
1441,True,40.0,1.6744848800266368,1.6502508355442842,2.7180000000039035,2.063849298495411,True,False,36.0,3.0435214943153728,2.8374891090565884,,True,
1442,True,43.0,1.1022991720353708,1.0352965800047969,2.4030000000033374,2.078267083341311,True,False,2592.0,3.4964164066739376,3.0247340000156044,,True,
1445,True,43.0,1.4460841095053791,1.0950036470821942,2.8530000000096534,2.3563451779609883,True,False,2592.0,3.4344524802162097,3.1111810026582027,,True,
1446,True,40.0,1.9827054161309416,1.5111810916641844,2.4480000000053104,2.2779509374435616,True,False,432.0,2.8640856685748703,3.4104666330502655,,True,
1447,True,40.0,2.3145333471308467,2.357117165789532,3.1950000000017846,2.2351946829079568,True,False,432.0,3.1102333568650478,3.530980126838321,,True,
1448,True,40.0,1.9530461540387076,1.5571021278265107,2.8981250310954088,2.18163470610916,True,False,432.0,3.1674135866876383,3.4372901930608353,,True,
1449,True,40.0,1.3036953835999254,0.721000364585052,2.2218098675838265,2.1960530854694746,True,False,432.0,3.236935892134722,2.879415575155071,,True,
1450,True,42.0,2.2719665017754322,1.3238698714631028,2.160000000003431,1.8973157423317817,True,False,432.0,4.100137482850507,4.585500013997082,,True,
1451,True,42.0,1.3366110055167464,1.4669180155397044,2.833223236876921,2.2881109817052145,True,False,432.0,2.106878281628557,3.1901604806103236,,True,
1452,True,42.0,2.7980999225613274,3.6307403917417105,2.943000000009831,2.2821918012735036,True,False,432.0,2.896341121549599,3.3010051353114087,,True,
1453,True,42.0,2.2735439913154907,1.1252431978864479,2.6100000000054564,2.239688398081305,True,False,432.0,4.526232759969999,4.431570050429969,,True,
1454,True,50.0,1.441508020727089,0.5548641929053701,2.2808891161863523,1.864192173033671,True,False,72.0,2.59633005467682,4.559507787611796,,True,
1455,True,50.0,1.086190350287116,1.0246588373120176,2.1600000000028907,2.0075758687033476,True,False,72.0,1.3990041120007812,2.178544939696771,,True,
1456,True,45.0,1.7259484514352552,0.8198331563762622,2.160000000009545,1.999821372848085,True,False,96.0,2.621828957715956,4.716381093452917,,True,
1457,True,45.0,1.7652881712380992,1.5182236400833062,2.4030000000010365,1.9287484736222087,True,False,96.0,3.204037681383058,2.9655151646015234,,True,
1458,True,50.0,2.14578394991816,2.070846311526111,2.16000000000939,1.9387447124879542,True,True,5000.0,3.3141958448343605,4.154841725076209,,True,
1459,True,50.0,1.2566112727341505,1.0023543842107756,2.3600168257871865,1.8626816033879756,True,True,5000.0,1.719188352074005,2.7804297997442387,,True,
1460,True,44.0,1.4036080252320222,0.7605664917027752,2.6760262445311422,2.0750590285097914,True,False,72.0,3.1742386736949473,3.11685861615611,,True,
1461,True,44.0,1.8244227198202057,1.911499854770227,2.548624093516214,2.1185068872439383,True,False,72.0,2.794500094531446,2.6541991729760013,,True,
1462,True,47.0,1.8900449149653389,1.508968117479526,2.6141516042150754,2.2232419725032186,True,False,48.0,2.713208237974724,4.642348554690736,,True,
1463,True,47.0,1.5042708737002015,1.6249975895188982,2.475000000001377,1.8786429272482836,True,False,48.0,3.277098224231262,3.05026239328589,,True,
1464,True,46.0,0.5968176072836648,0.6319188443267194,2.4480000000078346,2.345184320858384,True,False,2304.0,0.8150641417159353,0.9151581709890663,,True,
1465,True,46.0,1.7224297537514863,1.935736492043361,2.4480000000046362,2.2683402980373115,True,False,2304.0,2.2606005980363295,3.3696372111992057,,True,
1466,True,44.0,1.0691847816279116,1.2894111435380182,2.4598728381565844,2.285910294871608,True,False,144.0,1.0831153309320911,1.0036864408961357,,True,
1468,True,44.0,1.2350201365018643,0.9815328428376233,2.4756792779416372,2.384928352508729,True,False,144.0,2.950293372793541,3.1547212699885137,,True,
1469,True,44.0,1.2761699524963832,1.0820040573889855,2.761996866232438,2.3845863415276036,True,False,144.0,2.946038199733957,3.13804287283677,,True,
1470,True,46.0,1.4614388079176683,0.6008867845994246,2.448000000004887,2.1693824960112496,True,False,1152.0,3.3581464048485934,3.3093602331439214,,True,
1471,True,46.0,2.0857449956130725,1.500306167992676,2.4750000000047305,2.104258512255564,True,False,1152.0,4.014413769187141,3.728003995249792,,True,
1472,True,51.0,1.0967654244389051,1.2007042356563034,2.160000000000616,1.8661364278905226,True,False,288.0,0.8547543049091586,2.0282283755372705,,True,
1473,True,51.0,1.5894424193349754,0.9566200788649439,2.160000000005596,1.8444592851293842,True,False,288.0,2.291306869174015,3.7911863084739217,,True,
1474,True,38.0,1.7539783581725026,0.41577046046586474,2.8980000000005233,2.190299556818656,True,False,144.0,2.898292889696849,4.534613462268682,,True,
1475,True,38.0,1.7535348876802757,0.2632787800030201,2.898000000006873,2.283415427687218,True,False,144.0,2.993712497032051,4.617347695134723,,True,
1476,True,40.0,1.7128003884552552,1.6862435760267545,2.4778385799354727,2.325694409375402,True,False,12.0,2.9135125560950796,2.672060843550976,,True,
1477,True,40.0,1.0291556311366956,0.40887405763351126,2.8032581886701102,2.391507680167471,True,False,12.0,3.2496486653439516,1.5345539021923136,,True,
1478,True,40.0,1.3830014199329619,0.9685868136584759,2.6100000000004706,2.3826916223674437,True,False,12.0,2.947930390057736,2.505273488210199,,True,
1479,True,40.0,1.117090407975884,0.7098410045437049,2.423803104747791,2.279834457784161,True,False,12.0,3.5161717477661525,2.144561499700634,,True,
1480,True,39.0,0.6876595229609044,0.9544648911469267,2.970000000000315,2.1679347969207927,True,False,72.0,0.8398615307532821,0.5502746922962681,,True,
1481,True,41.0,1.0916097520450876,1.4125176160086994,2.4750000000043366,2.3887983250161575,True,False,36.0,0.6702670204050154,0.8045512898353272,,True,
1482,True,41.0,1.5791827066762822,1.6799808319883596,2.4750000000070025,2.4204717202438037,True,False,36.0,2.851022517335302,2.4450789508721322,,True,
1484,True,41.0,1.6225495018612361,1.3964130843742169,2.9265842826462425,2.5244128142203683,True,False,36.0,3.2359607254078724,3.345412657357513,,True,
1487,True,53.0,1.8329247873067354,0.9856845240174152,2.426714191301518,2.4463232411927907,True,True,5000.0,4.350010121723296,3.8211287616681644,,True,
1490,True,44.0,1.6465076502839455,1.3728215773808188,2.6100000000026116,2.2781010467711917,True,False,12.0,3.446586007653528,3.1945876099446506,,True,
1491,True,44.0,1.5057386950105367,1.0192208612716058,2.6089727154141396,2.305318168192842,True,False,12.0,2.6941179556302584,3.062108346556219,,True,
1492,True,51.0,0.6695108180258182,0.7347366182475525,2.160000000009806,1.881781853191278,True,False,1296.0,0.507645545823578,1.0443939473787325,,True,
1493,True,51.0,1.0376463198432202,0.8757207220405689,2.16000000000518,1.9124926004824174,True,False,1296.0,3.5070450167172282,2.7519720273210617,,True,
1494,True,38.0,1.3605708476733307,0.9409146794241678,3.1950000000014733,2.398205110827679,True,False,12.0,3.8906896217384586,2.993378334691007,,True,
1495,True,38.0,1.2999339881177836,0.18185570461355383,2.8238372266779197,2.2643294385976613,True,False,12.0,3.8848135642986303,3.140123477073115,,True,
1496,True,36.0,0.5198680262594771,0.4593812658022216,2.315434271655783,2.4699128174492313,True,False,72.0,1.0544144068282437,0.40403064922507403,,True,
1497,True,36.0,1.0837234607819435,1.2711586750556307,2.4030000000075935,2.3103188991349226,True,False,72.0,1.417627434323871,0.8985041248923925,,True,
1498,True,39.0,0.6089281626861938,0.7767587068847206,2.8815592679093593,2.155595868756479,True,False,6.0,0.4655589532901106,0.5591091964828041,,True,
1499,True,39.0,1.304313688563255,1.0916004237660673,2.4019028709527004,2.1615995509344463,True,False,6.0,2.9652473597036133,3.177139541365915,,True,
1500,True,39.0,1.2197283363671976,0.8786114340073254,2.383593504049419,2.176311789634013,True,False,6.0,2.964235855859984,3.2026966063455156,,True,
1501,True,39.0,1.2832947930320684,0.9685873384878505,2.954762524304169,2.1628674629065925,True,False,6.0,2.9000684806107713,3.2845963130355624,,True,
1504,True,46.0,1.197552330771868,0.8457769542583264,2.609253837582743,2.1157458734451073,True,False,216.0,2.942277361215723,3.0939327082523898,,True,
1505,True,46.0,0.8324388513197732,0.33057518986970535,2.1600000000045614,1.9388876762205696,True,False,216.0,3.135921000639561,1.8496693532472142,,True,
1506,True,46.0,1.3181454556236867,0.32877441133678076,2.448000000005656,2.011251388663287,True,False,216.0,3.114315405633872,3.557789647538635,,True,
1507,True,46.0,1.4567722891945096,1.2675975983802346,2.3691875665241104,2.0098315362985026,True,False,216.0,3.1165847224098764,2.647146415961035,,True,
1508,True,44.0,2.017589829585383,2.394040068396862,2.588645822437695,2.1222148768444726,True,False,432.0,2.6281870371556724,3.4580442200823587,,True,
1509,True,44.0,0.8164583876404026,1.0955701042294095,2.448000000008167,1.973465253152434,True,False,432.0,0.9148846452385812,0.9473204077840386,,True,
1510,True,47.0,1.6864155612260912,1.7498428158578463,3.105000000005615,1.9015278816257204,True,False,32.0,4.358533067741917,2.9941024188928913,,True,
1511,True,47.0,1.1232507864127026,0.8108096697469591,2.618375717904626,1.9670375378472065,True,False,32.0,1.0651582232496044,3.0746091561529,,True,
1512,True,46.0,1.0435959730521607,0.9533360677451128,2.898000000009318,1.9814890522786142,True,False,216.0,2.0540896796182952,1.7490759542302443,,True,
1513,True,46.0,2.2347066959879616,2.036660872749053,2.4750000000015615,2.2215584643893576,True,False,216.0,5.968383067111051,2.5672655237520146,,True,
1514,True,46.0,1.440058811509092,1.1967478172082338,2.475000000002824,2.280028616750237,True,False,216.0,2.782857537555216,3.353094176275081,,True,
1515,True,46.0,1.8648444912933542,1.5372170898481272,2.736000000009405,2.2127866508997203,True,False,216.0,3.777782934409104,3.393844443879007,,True,
1516,True,41.0,1.674438922036042,1.3552043165000214,2.6397580491021797,2.0886012771469815,True,False,36.0,3.3885966395975804,2.914129720181124,,True,
1517,True,41.0,0.35094253948587245,0.3585240389184037,2.6865301187658055,2.12119841931395,True,False,36.0,0.4293445125362887,0.6036197573943763,,True,
1518,True,41.0,1.7382746001253964,1.4095243064039096,2.7360000000046796,2.0783838009616993,True,False,36.0,3.013024103504549,2.8545874389861,,True,
1519,True,41.0,1.890721786946331,1.313590262161597,2.1600000000027046,2.2394875416934115,True,False,36.0,3.7814995483662277,3.599286511528711,,True,
1520,True,48.0,1.5057115389370064,1.5207406843728677,2.160000000004255,2.034830757409569,True,False,432.0,1.3631732065763253,2.373946706261184,,True,
1521,True,48.0,1.8395336214142821,1.7719356378220255,2.1600000000092368,2.27948150325902,True,False,432.0,2.9891196458996703,3.019680213450722,,True,
1523,True,48.0,1.2405147601997792,1.032621297857986,2.160000000001048,2.299354072321181,True,False,432.0,2.9865811561585605,2.989640975624026,,True,
1524,True,40.0,3.980969790839045,4.665697695760173,2.7450000000042247,2.0017589895139727,True,False,16.0,3.9709580490821605,2.6104863810749412,,True,
1526,True,34.0,1.628316680740854,1.2197925111358927,2.1600000000024666,2.239109944531532,True,False,12.0,2.5992377241395603,4.036334941060145,,True,
1527,True,34.0,1.1217793386795256,1.0954427688120632,2.6651668114385116,2.2635669814034665,True,False,12.0,3.1427317373775274,1.1982279391237847,,True,
1528,True,48.0,2.2972269209451452,1.888297953937581,2.160000000002164,2.2269340470027394,True,False,1152.0,3.0407520543813034,4.227243122028053,,True,
1529,True,48.0,1.9942912084009294,0.7095990991183498,2.448000000003089,2.2578957349266595,True,False,1152.0,3.3599368544537964,4.824026608311438,,True,
1530,True,52.0,2.02234555478878,1.639140750419756,2.16000000000815,2.1723864176752716,True,False,288.0,3.0303297452092517,4.482646361986091,,True,
1531,True,52.0,0.44947674284332967,0.5031605864533049,2.5296962177711153,2.331200486723525,True,False,288.0,1.0510143816503839,0.6739095701984918,,True,
1534,True,45.0,1.8742820087655454,1.4507619565156347,2.4646788629609095,2.3676934402282743,True,True,5000.0,4.382610180218888,3.3089670796431845,,True,
1535,True,45.0,1.1408955802619758,1.1769623063628387,2.475000000009497,2.227562378498075,True,True,5000.0,2.2211500948761054,3.647652204153158,,True,
1536,True,50.0,1.8328572037327775,1.931585062375234,2.160000000000241,1.9091051533375525,True,False,432.0,3.916015164498456,2.900360682698678,,True,
1537,True,49.0,1.4863256754616636,1.2792066523397807,2.448000000000203,2.385378636715773,True,False,16.0,1.4948548871327112,2.598949902349751,,True,
1538,True,45.0,0.713420689162824,0.6658663782909571,2.8980000000076993,2.2652805131373905,True,False,432.0,1.5108433481757224,1.6377032491167705,,True,
1539,True,45.0,1.355778612234489,2.002196969337092,2.898000000003509,1.87610732648748,True,False,432.0,1.933174348037032,2.0544116555679053,,True,
1540,True,47.0,0.5930251354930968,0.6199773179432668,2.1600000000040143,2.045796833534552,True,False,432.0,0.6935186501371358,0.9129007108461321,,True,
1541,True,47.0,2.321077110859925,2.3638830076888553,2.433358848627912,2.1737066088596224,True,False,432.0,5.161929119800778,3.6451137320208784,,True,
1542,True,49.0,2.0931767016667138,2.5393435447367665,2.6100000000050283,2.0133770395531982,True,False,288.0,3.9103113746518448,3.089959977888834,,True,
1543,True,49.0,1.3681210320430655,1.2487559414221323,2.610000000003788,1.911503052678703,True,False,288.0,4.52344754242178,3.25586325794358,,True,
1544,True,49.0,2.7153514176414393,3.724956711863342,2.4750000000081718,2.105472891941381,True,False,288.0,3.7930243490902456,2.9499120271522496,,True,
1545,True,49.0,1.352403876733379,1.3629363517393358,2.474879313701899,2.005015515625752,True,False,288.0,4.498250409948414,3.331762873321352,,True,
1546,True,48.0,1.3513521386424954,1.1031912997677864,2.1600000000027344,2.1586802839003276,True,True,5000.0,4.140425590079521,2.9622846211831315,,True,
1547,True,48.0,1.2017118921121541,1.6179165480389202,2.4480000000006874,2.1212328427827054,True,True,5000.0,2.209355765427051,3.302957168638938,,True,
1549,True,41.0,1.7613954370041314,0.9919362805921992,2.5558510178926652,2.1975879905250664,True,False,24.0,2.8896299800798193,3.8432738570226954,,True,
1550,True,41.0,1.0100971429895054,0.4066874781055958,2.434623307648112,2.2789622086818375,True,False,24.0,3.377656559066802,3.0172711591733075,,True,
1551,True,41.0,0.271692060338162,0.13693356878502527,2.448000000006052,2.228613227928974,True,False,24.0,0.2141121505203086,0.9174885465816689,,True,
1552,True,51.0,2.125903892606652,2.052481893253571,2.610000000000197,2.248111108731061,True,False,576.0,1.8954075741149976,2.768665330350821,,True,
1553,True,51.0,0.5671952430905371,0.16574317980848718,2.1774362665670552,2.314843530457296,True,False,576.0,2.389106425796848,1.2829136204522165,,True,
1554,True,50.0,1.7204534032156704,0.6015116938870051,2.44478272169824,2.142537263409904,True,False,288.0,3.818147674252632,4.617463654790621,,True,
1555,True,50.0,1.3817534962417433,0.6231878663420503,2.2887809472870746,2.168419404866134,True,False,288.0,2.7142523769720883,4.512279868358296,,True,
1556,True,45.0,2.535230429678259,3.2260896531006438,2.4750000000040457,2.081086823248852,True,False,72.0,5.27840811336619,2.8745712380715807,,True,
1557,True,45.0,2.259844487520799,2.3303924897045363,2.4750000000022405,2.030366184977478,True,False,72.0,5.381533406055194,3.5654099619480744,,True,
1558,True,32.0,1.1696530526884081,0.8626396747313265,2.945547404299407,2.219275096354663,True,False,72.0,3.34591391094717,3.2829406644107806,,True,
1559,True,46.0,1.8579100003390183,1.2046887909746147,2.6100000000062344,2.1879282697108695,True,False,216.0,6.339815082048526,3.6645803615885697,,True,
1560,True,52.0,1.6821337048850284,1.1097151528374525,2.6100000000024237,2.0202962717878785,True,False,16.0,2.357260608648903,4.447833163624453,,True,
1561,True,52.0,0.8560624275960728,0.39275601688132156,2.282998194176659,2.0441447451195818,True,False,16.0,3.396579276294672,3.2061844742362786,,True,
1562,True,48.0,0.9887193965334669,1.2919277918372245,2.1600000000050255,2.0124915202305824,True,False,432.0,0.8519847141629656,0.9450177469277885,,True,
1563,True,48.0,1.9976575068440754,2.2311465881321055,2.2791819642860167,1.8663244280938938,True,False,432.0,2.744082862598226,3.467820255300856,,True,
1564,True,48.0,1.3646593881836797,0.6142474273583503,2.4480000000069664,2.382261823519825,True,False,36.0,2.51983343390453,3.846533643384175,,True,
1565,True,48.0,1.9585255573844471,0.6374349379912019,2.483345196786652,2.3946937289766304,True,False,36.0,3.085811118781306,3.844452352239282,,True,
1566,True,48.0,1.6718888466815964,1.2735724929771095,2.448000000009004,2.27501375857378,True,False,36.0,3.8097254453789935,3.1506471838954337,,True,
1567,True,48.0,1.6381472553136764,1.3554204604733968,2.448000000007227,2.3221957716997075,True,False,36.0,2.238335747251649,3.793693764214198,,True,
1568,True,45.0,0.7091105432702358,0.9067452250019414,2.1600000000058985,2.0290629858138955,True,False,48.0,0.5520134388049804,0.9328968267010452,,True,
1569,True,45.0,1.7991386872026878,1.5903798366671253,2.943000000004798,1.8040015130259732,True,False,48.0,2.4825217347918995,4.592172897225644,,True,
1570,True,50.0,1.3924115626816818,0.913358046200301,2.382215796241683,2.033848687218398,True,False,576.0,3.4070361416761905,3.2904559589539164,,True,
1571,True,50.0,1.3333643998870375,0.7444413885859831,2.4480000000069735,2.185351284484945,True,False,576.0,3.3146431191996895,3.0069854157702762,,True,
1572,True,44.0,1.2718552288319158,1.377474953795172,2.160000000009052,2.068129479916574,True,False,216.0,2.6481341080003253,1.911983309775528,,True,
1573,True,44.0,1.9060069326469586,1.304355868796847,2.610000000000651,2.2648192789271286,True,False,216.0,4.684095259702243,4.444593520504403,,True,
1574,True,44.0,1.6577527172388056,1.432938305380958,2.4165205793352986,2.1982806926778022,True,False,216.0,3.174312735934098,2.7470217928620393,,True,
1575,True,44.0,1.4222381696375008,1.3606310194154503,2.4480000000069744,2.1882797765596607,True,False,216.0,3.6268081740844607,2.801537631116761,,True,
1576,True,47.0,1.057621569701671,0.7032851356052561,2.3453023098319674,1.8790160310651958,True,False,1296.0,2.960061709502236,2.12448418926043,,True,
1577,True,47.0,2.1714831464156092,1.598742772694095,2.5756057760392475,1.8552539158293133,True,False,1296.0,3.2886243602146066,4.624677245032308,,True,
1578,True,40.0,0.7534656559157908,0.9529298835986992,3.1859022425174355,2.319260207781783,True,False,144.0,1.0801184512626147,1.0689221937159725,,True,
1579,True,40.0,0.6008296253327785,0.7085794915110455,3.1950000000054852,2.2366904837504897,True,False,144.0,0.9542900584560943,1.0510055646958543,,True,
1580,True,46.0,2.2881772058875356,0.9649412465914793,2.6100000000056536,2.4157974326089513,True,True,5000.0,5.265777799841076,5.006794260255344,,True,
1581,True,46.0,2.4705774335021475,1.4315739354824473,2.610000000006863,2.4935605228869018,True,True,5000.0,5.2484067374413765,4.864860400829676,,True,
1582,True,37.0,0.9500329571631247,0.6755564157429035,2.5024267669172824,2.1542727732114146,True,False,48.0,3.2787122124728554,1.505721184541038,,True,
1583,True,37.0,1.4915001718964171,1.5876586705635418,2.4750000000007555,2.252666398271169,True,False,48.0,3.268111708543515,1.4482864358476208,,True,
1584,True,54.0,2.4162890348307116,1.7145357094450446,2.16000000000626,1.9397336271251266,True,False,288.0,3.4655095059060588,4.725725789509107,,True,
1585,True,46.0,1.5225882355689806,0.6662048828584375,2.4885304676811786,2.3440458657842003,True,False,432.0,2.96014190562438,3.105388586122961,,True,
1586,True,46.0,0.990914290399199,1.4218858857093437,2.4480000000073536,2.0258884481876094,True,False,432.0,1.042746140436992,1.1103809288480568,,True,
1587,True,46.0,1.1171497069223557,0.09070240260916762,2.531867266114035,2.336258164801142,True,False,432.0,2.989792301588062,2.662421154098432,,True,
1588,True,46.0,1.1777840326549818,1.1664118925582443,2.448000000000739,2.172900673477736,True,False,432.0,3.505161874935399,2.7145863875987115,,True,
1589,True,45.0,2.2119081336125186,1.7885728956425737,3.105000000009358,2.2303777284128357,True,False,192.0,3.430589436819447,4.585288700256587,,True,
1590,True,45.0,1.8006327836637888,1.5484119317297882,2.1600000000051267,2.4346671349283047,True,False,192.0,3.5273489054824743,3.595663526348642,,True,
1591,True,51.0,0.9547534347134038,1.0314069867163198,2.20854276360432,2.299409568693668,True,False,432.0,0.9467711950599915,1.1830673188285503,,True,
1592,True,51.0,1.1338378827181392,0.9706873586801521,2.448980161453362,2.1280315053353887,True,False,432.0,2.847072835774925,2.0136627977490553,,True,
1597,True,53.0,0.9205185896730596,1.045884937986557,2.4389897895998143,2.3108892699132086,True,False,2304.0,0.7540827790014796,0.6016507868515595,,True,
1600,True,47.0,0.9449796056450152,0.889058916207432,2.2307548472336785,2.414618994665618,True,False,216.0,1.3820325687339357,1.8493990401712581,,True,
1601,True,52.0,1.990392408681469,1.695883923330257,2.577880948303434,1.9564608191578998,True,False,288.0,3.112799621223322,4.39688732351029,,True,
1602,True,52.0,1.684161057778887,0.565880401423783,2.23339887303189,2.097830993717082,True,False,288.0,3.124137582836482,3.6843860513864395,,True,
1603,True,54.0,1.7980898317789966,1.560358868795447,2.6100000000047783,2.1804235211765626,True,False,2592.0,3.1322328291313397,4.40029518109495,,True,
1604,True,54.0,2.418751739034642,2.3307107447944873,2.4480000000107327,2.0112686369552923,True,False,2592.0,2.3734494545896676,3.7380962690322015,,True,
1605,True,47.0,2.0073335665568988,2.031213260444929,2.5311888901800823,2.3208661925669043,True,False,432.0,5.242418312571136,3.0115828518478387,,True,
1606,True,47.0,1.187651741549033,1.0555954091541935,2.9250000000027754,2.2866613987645827,True,False,432.0,2.9568196048736475,3.075680082030358,,True,
1607,True,47.0,2.026169646034772,2.077026634957292,2.6359673320539687,2.3253877427431324,True,False,432.0,5.260078217038729,3.035382117072543,,True,
1608,True,47.0,1.4777881296755548,1.41730174404438,2.7630000000073065,2.2590207797627713,True,False,432.0,2.9580095546784686,3.0502059574205957,,True,
1609,True,50.0,1.554229364167175,0.9682612296419393,2.1604674325778372,2.1020335530385807,True,False,864.0,2.855747765166628,3.7605482605736897,,True,
1611,True,48.0,1.228455860438437,1.1886710709186445,2.6100000000046246,2.3289912159774238,True,False,72.0,3.133771628592716,2.100544006966453,,True,
1612,True,48.0,1.3586743425956331,0.6009748061187565,2.610000000000013,2.347394295873618,True,False,72.0,3.222004387237467,2.739703993456529,,True,
1613,True,48.0,1.0379218611590402,0.7873048164401553,2.6100000000050443,2.2904343947382557,True,False,72.0,3.117436015854966,1.8330353418430754,,True,
1614,True,48.0,1.5141029017816157,1.4781728225498227,2.7642723443771566,2.345668771097062,True,False,72.0,3.2264238449333384,3.065230801862509,,True,
1615,True,35.0,0.9817950083249377,0.19112906649388606,2.7360000000005944,2.319468805438004,True,False,36.0,3.330721794896046,3.007037457403483,,True,
1617,True,35.0,1.823604021188217,1.1463460600607505,2.910637490600649,2.357523220394658,True,False,36.0,3.3008031301469503,3.8238682164668356,,True,
1619,True,51.0,1.6307679176223637,1.1438747512984264,2.475000000004262,2.213329956897525,True,False,2304.0,5.272656548980705,3.1614156282104315,,True,
1620,True,51.0,0.8827739936573915,0.6082564156276931,2.6044181766316155,2.092095663300318,True,False,2304.0,1.2001506334107477,3.0615570199769597,,True,
1623,True,50.0,1.8781105622543157,2.2401225913017697,2.6744540533296624,2.2364611835889305,True,False,288.0,2.854616095051938,1.9250609409334745,,True,
1624,True,50.0,1.144173596645227,1.1835507875293843,2.390914339197118,2.1699507017902504,True,False,288.0,1.3734049324587545,1.838620159234555,,True,
1625,True,47.0,3.1928038141106896,2.6438311600868474,2.2958342665320317,1.9063192006062364,True,True,5000.0,5.370108399138239,7.0123522693489075,,True,
1627,True,60.0,1.8630031111094516,1.8653631956221943,2.1600000000004016,2.2368309227789207,True,False,2304.0,2.2135165344423013,4.204652723622274,,True,
1628,True,60.0,0.6536374512776453,0.9646328538037778,2.16000000000552,2.128058528471433,True,False,2304.0,0.2534455931730185,0.5571755139343871,,True,
1629,True,53.0,1.7681926123624816,1.7954270643786003,2.249137400924429,2.0003562359239915,True,False,576.0,4.247471155894632,1.9550904797189343,,True,
