arm,split,seed,fold,channel,train_mae,test_mae,n_train,n_test
B_concat,component,46,3,disp_dft,0.023828313940803515,1.6745672876693642,1394,387
B_concat,component,46,3,cpcm_dft,0.04943920892149972,2.7002174205767044,1394,387
B_concat,component,46,4,d1_own_dft,0.046108481763460434,2.473649687430125,1394,387
B_concat,component,46,4,d2_own_dft,0.03805348679623044,2.6382900410005083,1394,387
B_concat,component,46,4,elst_dft,0.08205307311902442,5.729101796304419,1394,387
B_concat,component,46,4,pauli_dft,0.149862087515879,10.718513254656301,1394,387
B_concat,component,46,4,oi_dft,0.08326971574815178,6.372471473588615,1394,387
B_concat,component,46,4,disp_dft,0.019836412836207153,1.6451564137397348,1394,387
B_concat,component,46,4,cpcm_dft,0.05429288756150149,2.741200587919022,1394,387
C_symmetric,component,42,0,d1_own_dft,0.09554327462301136,1.7596717181001567,2786,388
C_symmetric,component,42,0,d2_own_dft,0.08121837171663841,2.244114552358067,2786,388
C_symmetric,component,42,0,elst_dft,0.19683798039913553,3.636291998771295,2786,388
C_symmetric,component,42,0,pauli_dft,0.3026656717220984,6.278747493514505,2786,388
C_symmetric,component,42,0,oi_dft,0.1719007002776402,3.8934652005479102,2786,388
C_symmetric,component,42,0,disp_dft,0.05650234120886192,1.1241794655290365,2786,388
C_symmetric,component,42,0,cpcm_dft,0.12830141255132343,2.9928604264882552,2786,388
C_symmetric,component,42,1,d1_own_dft,0.0964527772063388,1.674863173557901,2788,387
C_symmetric,component,42,1,d2_own_dft,0.09281003885404622,1.0856293188259805,2788,387
C_symmetric,component,42,1,elst_dft,0.18654119274935355,4.091239771066957,2788,387
C_symmetric,component,42,1,pauli_dft,0.28887634017089353,6.467244728563208,2788,387
C_symmetric,component,42,1,oi_dft,0.169321593797849,3.6911663934855605,2788,387
C_symmetric,component,42,1,disp_dft,0.05468797778375045,0.8926128509795817,2788,387
C_symmetric,component,42,1,cpcm_dft,0.11981026449198706,2.1623557216822924,2788,387
C_symmetric,component,42,2,d1_own_dft,0.08426290320535144,2.0519938276298895,2788,387
C_symmetric,component,42,2,d2_own_dft,0.07973923394609211,1.7592286982223833,2788,387
C_symmetric,component,42,2,elst_dft,0.17360715913350658,4.902765541305293,2788,387
C_symmetric,component,42,2,pauli_dft,0.27893529134400963,8.868142391938113,2788,387
C_symmetric,component,42,2,oi_dft,0.17233381130787065,5.559118575262789,2788,387
C_symmetric,component,42,2,disp_dft,0.05272436387576703,1.1487424940961113,2788,387
C_symmetric,component,42,2,cpcm_dft,0.09713336860966872,2.996662857168813,2788,387
C_symmetric,component,42,3,d1_own_dft,0.10109806043140156,2.393608552829944,2788,387
C_symmetric,component,42,3,d2_own_dft,0.08189959370995965,2.0795693635524373,2788,387
C_symmetric,component,42,3,elst_dft,0.1741006509649596,4.706030426519995,2788,387
C_symmetric,component,42,3,pauli_dft,0.2973731374285063,8.32436591802768,2788,387
C_symmetric,component,42,3,oi_dft,0.15449507379077926,4.5961718814443655,2788,387
C_symmetric,component,42,3,disp_dft,0.049798216526620254,1.3356909975663538,2788,387
C_symmetric,component,42,3,cpcm_dft,0.10053753850753226,2.4961088251215076,2788,387
C_symmetric,component,42,4,d1_own_dft,0.09091780102654586,1.8500907346606525,2788,387
C_symmetric,component,42,4,d2_own_dft,0.08051547881406948,1.8612531334481692,2788,387
C_symmetric,component,42,4,elst_dft,0.1683925282046482,4.703628439887736,2788,387
C_symmetric,component,42,4,pauli_dft,0.26786839802114154,8.350503784537,2788,387
C_symmetric,component,42,4,oi_dft,0.1606740225298007,5.270809378806218,2788,387
C_symmetric,component,42,4,disp_dft,0.050284032170891016,1.1778960355005463,2788,387
C_symmetric,component,42,4,cpcm_dft,0.10135165225916964,2.3980742556596466,2788,387
C_symmetric,component,43,0,d1_own_dft,0.09342655195573393,1.6937796596054546,2786,388
C_symmetric,component,43,0,d2_own_dft,0.08187650826313983,2.2075097979814022,2786,388
C_symmetric,component,43,0,elst_dft,0.18774820421997654,3.5991751325017676,2786,388
C_symmetric,component,43,0,pauli_dft,0.2959301445863383,6.1643497761691615,2786,388
C_symmetric,component,43,0,oi_dft,0.17276129070040344,3.9662914799632487,2786,388
C_symmetric,component,43,0,disp_dft,0.05524484727733719,1.0547791316028141,2786,388
C_symmetric,component,43,0,cpcm_dft,0.11728217809867568,2.9408937659658685,2786,388
C_symmetric,component,43,1,d1_own_dft,0.09316764576984787,1.7017189439653293,2788,387
C_symmetric,component,43,1,d2_own_dft,0.09246825293881343,1.0800583788193543,2788,387
C_symmetric,component,43,1,elst_dft,0.17712833786276505,4.179277321768498,2788,387
C_symmetric,component,43,1,pauli_dft,0.29532552355872366,6.285759248961112,2788,387
C_symmetric,component,43,1,oi_dft,0.18772822969697653,3.695111585564829,2788,387
C_symmetric,component,43,1,disp_dft,0.05758606751854808,0.8912809208842913,2788,387
C_symmetric,component,43,1,cpcm_dft,0.11472365901449363,2.152271299094101,2788,387
C_symmetric,component,43,2,d1_own_dft,0.08153472599604569,1.9843971127268123,2788,387
C_symmetric,component,43,2,d2_own_dft,0.07807838228598034,1.8688625948436894,2788,387
C_symmetric,component,43,2,elst_dft,0.17497840106533222,4.957820332266273,2788,387
C_symmetric,component,43,2,pauli_dft,0.26826374206065784,8.723803702468198,2788,387
C_symmetric,component,43,2,oi_dft,0.16482851614183647,5.638698233188825,2788,387
C_symmetric,component,43,2,disp_dft,0.051636824075806484,1.153758749177057,2788,387
C_symmetric,component,43,2,cpcm_dft,0.09598994846140459,2.921304728762871,2788,387
C_symmetric,component,43,3,d1_own_dft,0.09916070111900094,2.5162297368727935,2788,387
C_symmetric,component,43,3,d2_own_dft,0.07743757852057617,2.104821832865793,2788,387
C_symmetric,component,43,3,elst_dft,0.1807596557390141,4.932066539585457,2788,387
C_symmetric,component,43,3,pauli_dft,0.28290113939896294,8.623522044648745,2788,387
C_symmetric,component,43,3,oi_dft,0.17014095461182618,4.713896736634713,2788,387
C_symmetric,component,43,3,disp_dft,0.0511547840042074,1.3299776478590126,2788,387
C_symmetric,component,43,3,cpcm_dft,0.1065622825179759,2.440626572246477,2788,387
C_symmetric,component,43,4,d1_own_dft,0.0944309925412375,1.8370366772045439,2788,387
C_symmetric,component,43,4,d2_own_dft,0.08120046977211287,1.795288196652777,2788,387
C_symmetric,component,43,4,elst_dft,0.1594901885273261,4.847848345275823,2788,387
C_symmetric,component,43,4,pauli_dft,0.2860792490375437,8.32012482204466,2788,387
C_symmetric,component,43,4,oi_dft,0.1562256039308471,5.515567857456649,2788,387
C_symmetric,component,43,4,disp_dft,0.04844347262590849,1.1778313355713164,2788,387
C_symmetric,component,43,4,cpcm_dft,0.1029851049608088,2.3789867358816,2788,387
C_symmetric,component,44,0,d1_own_dft,0.09612607521888156,1.6696015532062136,2786,388
C_symmetric,component,44,0,d2_own_dft,0.0743003173348061,2.3415119623406366,2786,388
C_symmetric,component,44,0,elst_dft,0.18773118782830575,3.5035031656828197,2786,388
C_symmetric,component,44,0,pauli_dft,0.2897686413582466,6.025551101675223,2786,388
C_symmetric,component,44,0,oi_dft,0.16781603839324263,4.032890374587898,2786,388
C_symmetric,component,44,0,disp_dft,0.05400858421965249,1.0844501939460434,2786,388
C_symmetric,component,44,0,cpcm_dft,0.1149497838719332,2.9882505308786893,2786,388
C_symmetric,component,44,1,d1_own_dft,0.09819294051463276,1.726696298578975,2788,387
C_symmetric,component,44,1,d2_own_dft,0.09221392829884252,1.0798916056541832,2788,387
C_symmetric,component,44,1,elst_dft,0.1859297553050317,4.188434505462319,2788,387
C_symmetric,component,44,1,pauli_dft,0.28993516286898263,6.279098801315175,2788,387
C_symmetric,component,44,1,oi_dft,0.16067111482379595,3.635349579329304,2788,387
C_symmetric,component,44,1,disp_dft,0.05711966017929785,0.9118778288438489,2788,387
C_symmetric,component,44,1,cpcm_dft,0.12463827241600149,2.149718475483579,2788,387
C_symmetric,component,44,2,d1_own_dft,0.08133036170829466,2.0437245024050754,2788,387
C_symmetric,component,44,2,d2_own_dft,0.08034807394219325,1.864134859572272,2788,387
C_symmetric,component,44,2,elst_dft,0.1614055165151032,4.957381881547139,2788,387
C_symmetric,component,44,2,pauli_dft,0.2844878804695392,8.742661865202631,2788,387
C_symmetric,component,44,2,oi_dft,0.17194861284581103,5.48524243250983,2788,387
C_symmetric,component,44,2,disp_dft,0.05110089338631384,1.1213355064247295,2788,387
C_symmetric,component,44,2,cpcm_dft,0.09348192893985025,2.956164964979525,2788,387
C_symmetric,component,44,3,d1_own_dft,0.10780653614060765,2.430961226910424,2788,387
C_symmetric,component,44,3,d2_own_dft,0.08159879076605228,2.1754219083818156,2788,387
C_symmetric,component,44,3,elst_dft,0.17966223295874484,4.974750483883343,2788,387
C_symmetric,component,44,3,pauli_dft,0.2960729600288611,8.256088883891982,2788,387
C_symmetric,component,44,3,oi_dft,0.17433554165650866,4.6202371681142465,2788,387
C_symmetric,component,44,3,disp_dft,0.05403491133753787,1.3389176686922684,2788,387
C_symmetric,component,44,3,cpcm_dft,0.10538923183215837,2.4201259482751722,2788,387
C_symmetric,component,44,4,d1_own_dft,0.08567593503971632,1.8645321148256933,2788,387
C_symmetric,component,44,4,d2_own_dft,0.08561716625974701,1.8852318289928265,2788,387
C_symmetric,component,44,4,elst_dft,0.15530617641078515,4.917580920578516,2788,387
C_symmetric,component,44,4,pauli_dft,0.2745084517845212,8.575600662807016,2788,387
C_symmetric,component,44,4,oi_dft,0.16402033777612032,5.811064229501032,2788,387
C_symmetric,component,44,4,disp_dft,0.04796317251294971,1.1666418520848179,2788,387
C_symmetric,component,44,4,cpcm_dft,0.10187777445463814,2.426616453947132,2788,387
C_symmetric,component,45,0,d1_own_dft,0.09315212081074278,1.7542538187450132,2786,388
C_symmetric,component,45,0,d2_own_dft,0.07839873275019797,2.216364626900892,2786,388
C_symmetric,component,45,0,elst_dft,0.20418509533749918,3.749251718053272,2786,388
C_symmetric,component,45,0,pauli_dft,0.33194297362400055,6.406229467466593,2786,388
C_symmetric,component,45,0,oi_dft,0.1707857379267113,3.930896738677309,2786,388
C_symmetric,component,45,0,disp_dft,0.05371681835290298,1.1111926199474653,2786,388
C_symmetric,component,45,0,cpcm_dft,0.12148004234295469,2.991988074699964,2786,388
C_symmetric,component,45,1,d1_own_dft,0.09652338059538713,1.739325571221966,2788,387
C_symmetric,component,45,1,d2_own_dft,0.09392964686569716,1.0343258921219811,2788,387
C_symmetric,component,45,1,elst_dft,0.18981739764966085,4.193554448732384,2788,387
C_symmetric,component,45,1,pauli_dft,0.29998378537142684,6.642572428532773,2788,387
C_symmetric,component,45,1,oi_dft,0.17161568872217114,3.7788541459451594,2788,387
C_symmetric,component,45,1,disp_dft,0.05910499221424396,0.8565671785692671,2788,387
C_symmetric,component,45,1,cpcm_dft,0.1141512153653555,2.140885364694311,2788,387
C_symmetric,component,45,2,d1_own_dft,0.08383488794828325,2.079119012871607,2788,387
C_symmetric,component,45,2,d2_own_dft,0.08364876836663167,1.8280724862014586,2788,387
C_symmetric,component,45,2,elst_dft,0.16245985733344218,5.161486794124124,2788,387
C_symmetric,component,45,2,pauli_dft,0.2905521316316085,8.640431467338864,2788,387
C_symmetric,component,45,2,oi_dft,0.16853934033699688,5.472318975809801,2788,387
C_symmetric,component,45,2,disp_dft,0.054000851718610784,1.1112277289022998,2788,387
C_symmetric,component,45,2,cpcm_dft,0.10226857257615957,2.853199693610051,2788,387
C_symmetric,component,45,3,d1_own_dft,0.1030064029906519,2.3857993201863934,2788,387
C_symmetric,component,45,3,d2_own_dft,0.08416273227676158,2.1328118315875804,2788,387
C_symmetric,component,45,3,elst_dft,0.16666371552860046,5.1086771478168,2788,387
C_symmetric,component,45,3,pauli_dft,0.27608149123257125,8.464615440770968,2788,387
C_symmetric,component,45,3,oi_dft,0.15979343119514797,4.451555635086469,2788,387
C_symmetric,component,45,3,disp_dft,0.04965999448652073,1.3439428933824875,2788,387
C_symmetric,component,45,3,cpcm_dft,0.096259506677215,2.517533985285745,2788,387
C_symmetric,component,45,4,d1_own_dft,0.09327871834643907,1.9067457024907635,2788,387
C_symmetric,component,45,4,d2_own_dft,0.07880091081154451,1.9239333231359326,2788,387
C_symmetric,component,45,4,elst_dft,0.1650309335983728,4.791575830660649,2788,387
C_symmetric,component,45,4,pauli_dft,0.2760553479778942,8.084446926578696,2788,387
C_symmetric,component,45,4,oi_dft,0.15314152812227888,5.232155350057118,2788,387
C_symmetric,component,45,4,disp_dft,0.05403561580312239,1.1528679315418167,2788,387
C_symmetric,component,45,4,cpcm_dft,0.1049042491787376,2.386198105047717,2788,387
C_symmetric,component,46,0,d1_own_dft,0.08891453651483804,1.6968592324375082,2786,388
C_symmetric,component,46,0,d2_own_dft,0.07701607737203098,2.407634000866698,2786,388
C_symmetric,component,46,0,elst_dft,0.2025444447476808,3.437766444333183,2786,388
C_symmetric,component,46,0,pauli_dft,0.30891452933533015,6.327834712333355,2786,388
C_symmetric,component,46,0,oi_dft,0.16930246671228863,4.004553677374192,2786,388
C_symmetric,component,46,0,disp_dft,0.05077179651054252,1.087777995723627,2786,388
C_symmetric,component,46,0,cpcm_dft,0.11552257421176026,3.0342114724531886,2786,388
C_symmetric,component,46,1,d1_own_dft,0.10029425270326606,1.7208224403707644,2788,387
C_symmetric,component,46,1,d2_own_dft,0.0896358872215171,1.0175701521225384,2788,387
C_symmetric,component,46,1,elst_dft,0.177998641559145,4.394051800674684,2788,387
C_symmetric,component,46,1,pauli_dft,0.304570397375444,6.883491363936369,2788,387
C_symmetric,component,46,1,oi_dft,0.17398593083853248,3.763294303448172,2788,387
C_symmetric,component,46,1,disp_dft,0.055817427758185156,0.8597483133105044,2788,387
C_symmetric,component,46,1,cpcm_dft,0.11942784991673584,2.1016112198241084,2788,387
C_symmetric,component,46,2,d1_own_dft,0.08376526543513825,1.9930905887788075,2788,387
C_symmetric,component,46,2,d2_own_dft,0.07693633462040658,1.84247385697197,2788,387
C_symmetric,component,46,2,elst_dft,0.1712138865998734,4.924432220448111,2788,387
C_symmetric,component,46,2,pauli_dft,0.2854647295936129,8.797098452099366,2788,387
C_symmetric,component,46,2,oi_dft,0.1685238563971599,5.517304914555626,2788,387
C_symmetric,component,46,2,disp_dft,0.051644758557873975,1.1791184454182848,2788,387
C_symmetric,component,46,2,cpcm_dft,0.09191016646787277,2.89569066227741,2788,387
C_symmetric,component,46,3,d1_own_dft,0.0968062721434494,2.3829173544993596,2788,387
C_symmetric,component,46,3,d2_own_dft,0.0818201084131738,2.057608450319788,2788,387
C_symmetric,component,46,3,elst_dft,0.17577791783177524,4.979754385781703,2788,387
C_symmetric,component,46,3,pauli_dft,0.29081711889804157,8.50333210400351,2788,387
C_symmetric,component,46,3,oi_dft,0.1579701004111654,4.661380928682139,2788,387
C_symmetric,component,46,3,disp_dft,0.051084917616539736,1.3318777034850218,2788,387
C_symmetric,component,46,3,cpcm_dft,0.0993876814677889,2.4169083304338597,2788,387
C_symmetric,component,46,4,d1_own_dft,0.0883636132418789,1.87135317628116,2788,387
C_symmetric,component,46,4,d2_own_dft,0.08282870366952601,1.919386229842723,2788,387
C_symmetric,component,46,4,elst_dft,0.160834998352238,4.800921740571984,2788,387
C_symmetric,component,46,4,pauli_dft,0.2712876116122458,8.229608367445872,2788,387
C_symmetric,component,46,4,oi_dft,0.17290490072396697,5.140788382634818,2788,387
C_symmetric,component,46,4,disp_dft,0.04749494327175868,1.1793055347000252,2788,387
C_symmetric,component,46,4,cpcm_dft,0.0970922680155555,2.3873467685222107,2788,387
A_diff,swaptype_holdout,42,0,d1_own_dft,0.040227332041758976,1.86326949890826,1394,387
A_diff,swaptype_holdout,42,0,d2_own_dft,0.03331298536776757,2.015516035226198,1394,387
A_diff,swaptype_holdout,42,0,elst_dft,0.08235052728295586,3.764182881828412,1394,387
A_diff,swaptype_holdout,42,0,pauli_dft,0.11865466364485307,7.094082624816286,1394,387
A_diff,swaptype_holdout,42,0,oi_dft,0.0722739489105306,3.8704656959147488,1394,387
A_diff,swaptype_holdout,42,0,disp_dft,0.023680433923767084,1.078820708268575,1394,387
A_diff,swaptype_holdout,42,0,cpcm_dft,0.04934656817716202,2.305340053874142,1394,387
A_diff,swaptype_holdout,42,1,d1_own_dft,0.034938856169893444,1.8091421771567069,1393,388
A_diff,swaptype_holdout,42,1,d2_own_dft,0.031504564163345405,1.7048428683712158,1393,388
A_diff,swaptype_holdout,42,1,elst_dft,0.07955748830494537,4.71341170990996,1393,388
A_diff,swaptype_holdout,42,1,pauli_dft,0.12379637111414797,7.511760341295489,1393,388
A_diff,swaptype_holdout,42,1,oi_dft,0.07510852309454016,4.308506282508958,1393,388
A_diff,swaptype_holdout,42,1,disp_dft,0.02430228133419736,1.3654157219240206,1393,388
A_diff,swaptype_holdout,42,1,cpcm_dft,0.0577589023544107,2.1983596147981097,1393,388
A_diff,swaptype_holdout,42,2,d1_own_dft,0.043854283767809206,1.5930594769230493,1395,386
A_diff,swaptype_holdout,42,2,d2_own_dft,0.03397558938885889,1.7228983806090767,1395,386
A_diff,swaptype_holdout,42,2,elst_dft,0.08348151236542262,4.476201850843331,1395,386
A_diff,swaptype_holdout,42,2,pauli_dft,0.10823670106175275,8.364082053761365,1395,386
A_diff,swaptype_holdout,42,2,oi_dft,0.08743793396105755,4.785380417835536,1395,386
A_diff,swaptype_holdout,42,2,disp_dft,0.023291506687986255,1.0874183916932525,1395,386
A_diff,swaptype_holdout,42,2,cpcm_dft,0.04620516278029316,1.9843258704232691,1395,386
A_diff,swaptype_holdout,42,3,d1_own_dft,0.03921069976380667,1.8600732967293359,1394,387
A_diff,swaptype_holdout,42,3,d2_own_dft,0.03457597567063389,1.9153642300564608,1394,387
A_diff,swaptype_holdout,42,3,elst_dft,0.07899527875619126,4.066099692313321,1394,387
A_diff,swaptype_holdout,42,3,pauli_dft,0.14395728297652746,7.062465324053411,1394,387
A_diff,swaptype_holdout,42,3,oi_dft,0.06966122272056555,4.412135401114031,1394,387
A_diff,swaptype_holdout,42,3,disp_dft,0.022186717611228042,1.1251315500214358,1394,387
A_diff,swaptype_holdout,42,3,cpcm_dft,0.04710138047895892,3.077869599054309,1394,387
A_diff,swaptype_holdout,42,4,d1_own_dft,0.035888354545478056,2.2952667344466087,1393,388
A_diff,swaptype_holdout,42,4,d2_own_dft,0.028321959067997966,1.7485964844053314,1393,388
A_diff,swaptype_holdout,42,4,elst_dft,0.06975176345203266,4.7349412189516205,1393,388
A_diff,swaptype_holdout,42,4,pauli_dft,0.12168133595222977,8.347367407437098,1393,388
A_diff,swaptype_holdout,42,4,oi_dft,0.07139089413964382,4.583311687233694,1393,388
A_diff,swaptype_holdout,42,4,disp_dft,0.019901708686040836,1.4249120480827853,1393,388
A_diff,swaptype_holdout,42,4,cpcm_dft,0.04651556388462053,2.8978771671573473,1393,388
A_diff,swaptype_holdout,43,0,d1_own_dft,0.036543910236061856,1.8230121739993568,1394,387
A_diff,swaptype_holdout,43,0,d2_own_dft,0.030600945664354205,1.9828936071963137,1394,387
A_diff,swaptype_holdout,43,0,elst_dft,0.08063457422615793,3.664960593982031,1394,387
A_diff,swaptype_holdout,43,0,pauli_dft,0.12193118233507391,7.024194302409454,1394,387
A_diff,swaptype_holdout,43,0,oi_dft,0.12250087975237269,4.064720334469371,1394,387
A_diff,swaptype_holdout,43,0,disp_dft,0.02256362521979449,1.0527652463561632,1394,387
A_diff,swaptype_holdout,43,0,cpcm_dft,0.048296723113468575,2.263430594000716,1394,387
A_diff,swaptype_holdout,43,1,d1_own_dft,0.03197659523909782,1.9387997840287141,1393,388
A_diff,swaptype_holdout,43,1,d2_own_dft,0.034201510956706274,1.745349472232493,1393,388
A_diff,swaptype_holdout,43,1,elst_dft,0.07426515682730282,4.571222010246359,1393,388
A_diff,swaptype_holdout,43,1,pauli_dft,0.13670925530212485,7.178660098746809,1393,388
A_diff,swaptype_holdout,43,1,oi_dft,0.07573822058942084,4.136139393608828,1393,388
A_diff,swaptype_holdout,43,1,disp_dft,0.02325243627846138,1.328304750428837,1393,388
A_diff,swaptype_holdout,43,1,cpcm_dft,0.047825637612313246,2.1246009357260642,1393,388
A_diff,swaptype_holdout,43,2,d1_own_dft,0.03791993526479332,1.5501742370898062,1395,386
A_diff,swaptype_holdout,43,2,d2_own_dft,0.033728132740744064,1.7018717659369589,1395,386
A_diff,swaptype_holdout,43,2,elst_dft,0.07983913476129408,4.603472250223525,1395,386
A_diff,swaptype_holdout,43,2,pauli_dft,0.1212909654024043,8.464572331055697,1395,386
A_diff,swaptype_holdout,43,2,oi_dft,0.07933082932346112,4.658827650551353,1395,386
A_diff,swaptype_holdout,43,2,disp_dft,0.021448431454683076,1.07948868254117,1395,386
A_diff,swaptype_holdout,43,2,cpcm_dft,0.04236842444809976,2.045305728890059,1395,386
A_diff,swaptype_holdout,43,3,d1_own_dft,0.03749370284458989,1.8339501876490243,1394,387
A_diff,swaptype_holdout,43,3,d2_own_dft,0.03166181160182856,1.9311010904657444,1394,387
A_diff,swaptype_holdout,43,3,elst_dft,0.07987141873638087,4.203335329406514,1394,387
A_diff,swaptype_holdout,43,3,pauli_dft,0.12533199777003753,7.001701958600584,1394,387
A_diff,swaptype_holdout,43,3,oi_dft,0.15442095339880643,4.611953452540637,1394,387
A_diff,swaptype_holdout,43,3,disp_dft,0.024848475248046616,1.0725541463177315,1394,387
A_diff,swaptype_holdout,43,3,cpcm_dft,0.042113045260471826,3.167020544665218,1394,387
A_diff,swaptype_holdout,43,4,d1_own_dft,0.035935738138464964,2.239524630888464,1393,388
A_diff,swaptype_holdout,43,4,d2_own_dft,0.028423845449223842,1.7517542304599603,1393,388
A_diff,swaptype_holdout,43,4,elst_dft,0.07107128075622125,4.669432265428637,1393,388
A_diff,swaptype_holdout,43,4,pauli_dft,0.1290590798768203,8.359023271599337,1393,388
A_diff,swaptype_holdout,43,4,oi_dft,0.08668699669383363,4.629785141127893,1393,388
A_diff,swaptype_holdout,43,4,disp_dft,0.023550885873286357,1.3696747414990424,1393,388
A_diff,swaptype_holdout,43,4,cpcm_dft,0.04293052372370297,2.8325903220247066,1393,388
A_diff,swaptype_holdout,44,0,d1_own_dft,0.03420778963225372,1.857464560253294,1394,387
A_diff,swaptype_holdout,44,0,d2_own_dft,0.04396084679966923,2.003593364021262,1394,387
A_diff,swaptype_holdout,44,0,elst_dft,0.07897347788586724,3.707042327119411,1394,387
A_diff,swaptype_holdout,44,0,pauli_dft,0.13337602915331442,7.25417400487742,1394,387
A_diff,swaptype_holdout,44,0,oi_dft,0.0691636748164769,3.970353110503984,1394,387
A_diff,swaptype_holdout,44,0,disp_dft,0.06416650468654028,1.1015486339667144,1394,387
A_diff,swaptype_holdout,44,0,cpcm_dft,0.04296997530006363,2.237545001851469,1394,387
A_diff,swaptype_holdout,44,1,d1_own_dft,0.03435156670173988,1.852655237514895,1393,388
A_diff,swaptype_holdout,44,1,d2_own_dft,0.033291451130809536,1.707674187024974,1393,388
A_diff,swaptype_holdout,44,1,elst_dft,0.07531736737683319,4.742468515441545,1393,388
A_diff,swaptype_holdout,44,1,pauli_dft,0.12388505744740429,7.434256744171392,1393,388
A_diff,swaptype_holdout,44,1,oi_dft,0.07405795461857287,4.154935853835391,1393,388
A_diff,swaptype_holdout,44,1,disp_dft,0.023026329934071985,1.3347490890635576,1393,388
A_diff,swaptype_holdout,44,1,cpcm_dft,0.05396529411769799,2.207310759934796,1393,388
A_diff,swaptype_holdout,44,2,d1_own_dft,0.04212143279412196,1.5844559431530143,1395,386
A_diff,swaptype_holdout,44,2,d2_own_dft,0.03185689856493814,1.7444462764971134,1395,386
A_diff,swaptype_holdout,44,2,elst_dft,0.08145618259477606,4.457295810780073,1395,386
A_diff,swaptype_holdout,44,2,pauli_dft,0.11728253624955595,8.282096907834509,1395,386
A_diff,swaptype_holdout,44,2,oi_dft,0.07282776126643108,4.7680925388136695,1395,386
A_diff,swaptype_holdout,44,2,disp_dft,0.022512553776765816,1.074060772132973,1395,386
A_diff,swaptype_holdout,44,2,cpcm_dft,0.04750142205025064,2.0460373197188444,1395,386
A_diff,swaptype_holdout,44,3,d1_own_dft,0.03499316379678906,1.8892564721883485,1394,387
A_diff,swaptype_holdout,44,3,d2_own_dft,0.03326565611633585,1.909840817862908,1394,387
A_diff,swaptype_holdout,44,3,elst_dft,0.08365732819532565,4.162087553746885,1394,387
A_diff,swaptype_holdout,44,3,pauli_dft,0.1325552546884162,6.815737101470561,1394,387
A_diff,swaptype_holdout,44,3,oi_dft,0.09159244014951287,4.502531654866187,1394,387
A_diff,swaptype_holdout,44,3,disp_dft,0.02476657139739453,1.0807356481787882,1394,387
A_diff,swaptype_holdout,44,3,cpcm_dft,0.04573116769514782,3.097174800444624,1394,387
A_diff,swaptype_holdout,44,4,d1_own_dft,0.0351704496388779,2.249775476510156,1393,388
A_diff,swaptype_holdout,44,4,d2_own_dft,0.033774701891749914,1.6751332371224497,1393,388
A_diff,swaptype_holdout,44,4,elst_dft,0.07950171107890301,4.6859410816086084,1393,388
A_diff,swaptype_holdout,44,4,pauli_dft,0.12852390390406412,8.195806433856283,1393,388
A_diff,swaptype_holdout,44,4,oi_dft,0.07670926944400228,4.665355694536978,1393,388
A_diff,swaptype_holdout,44,4,disp_dft,0.021033050773010608,1.410210917222148,1393,388
A_diff,swaptype_holdout,44,4,cpcm_dft,0.04410210173006085,2.8760494271021124,1393,388
A_diff,swaptype_holdout,45,0,d1_own_dft,0.038063235090746945,1.8152237588183855,1394,387
A_diff,swaptype_holdout,45,0,d2_own_dft,0.03152777308275756,1.9593327171365398,1394,387
A_diff,swaptype_holdout,45,0,elst_dft,0.09096316138137338,3.764407284343612,1394,387
A_diff,swaptype_holdout,45,0,pauli_dft,0.12224150582674304,6.9877694314838275,1394,387
A_diff,swaptype_holdout,45,0,oi_dft,0.06763564281695858,3.940574488455851,1394,387
A_diff,swaptype_holdout,45,0,disp_dft,0.024750885009422102,1.0435497493276578,1394,387
A_diff,swaptype_holdout,45,0,cpcm_dft,0.04989886418627918,2.3129579414175656,1394,387
A_diff,swaptype_holdout,45,1,d1_own_dft,0.03416083600685509,1.7997971482903905,1393,388
A_diff,swaptype_holdout,45,1,d2_own_dft,0.030877630216815426,1.6802540025266737,1393,388
A_diff,swaptype_holdout,45,1,elst_dft,0.07400463852514076,4.704615668953296,1393,388
A_diff,swaptype_holdout,45,1,pauli_dft,0.11476516614127014,7.354320782708642,1393,388
A_diff,swaptype_holdout,45,1,oi_dft,0.06807254231844348,4.160905125006049,1393,388
A_diff,swaptype_holdout,45,1,disp_dft,0.020943160764065716,1.3089167357312876,1393,388
A_diff,swaptype_holdout,45,1,cpcm_dft,0.04421342826326156,2.1943967116993455,1393,388
A_diff,swaptype_holdout,45,2,d1_own_dft,0.052248948949192575,1.6143970276267652,1395,386
A_diff,swaptype_holdout,45,2,d2_own_dft,0.03346899586945547,1.7447181418324405,1395,386
A_diff,swaptype_holdout,45,2,elst_dft,0.07317825452358254,4.480479190814579,1395,386
A_diff,swaptype_holdout,45,2,pauli_dft,0.10825966316400606,8.54009364239962,1395,386
A_diff,swaptype_holdout,45,2,oi_dft,0.08044911889500005,4.719963222684621,1395,386
A_diff,swaptype_holdout,45,2,disp_dft,0.023124455276055632,1.0771695001072485,1395,386
A_diff,swaptype_holdout,45,2,cpcm_dft,0.04655905709906441,2.1021073125817815,1395,386
A_diff,swaptype_holdout,45,3,d1_own_dft,0.03282286086495392,1.7568941382691656,1394,387
A_diff,swaptype_holdout,45,3,d2_own_dft,0.029644159765344846,1.9043139130887587,1394,387
A_diff,swaptype_holdout,45,3,elst_dft,0.08696377766612058,4.221750419231263,1394,387
A_diff,swaptype_holdout,45,3,pauli_dft,0.1270785459893801,7.053197422691631,1394,387
