size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
200,200,4,0,xgb_delta,0.2695837036885511,6.012493359163786,8.861301807167543,0.2839098379967525,22.77769430172749,39.312628323841395,0.33220382923111125,11.876673062642416,19.551745095154327,0.18369415351317886,10.104343280578272,15.808780270148242,0.1762645004729906,0.9831537787730877,1.4915504899917533,0.45571844260240635,11.745697082044222,18.274866291507816
300,300,0,0,xgb_base,0.2462465934433861,5.522161330197267,8.071727938099249,0.29871858493864356,21.809495245575146,38.61499403893526,0.35995213607461735,12.36257388637324,19.22684786721333,0.21076444241674558,10.636870875480069,18.04253951374158,0.1841946857475249,1.1194051071337074,1.937044319122913,0.3556348953923873,10.1928268600801,14.199363770659662
300,300,0,0,xgb_delta,0.24619498707624995,5.52100404033995,8.074364790581285,0.29826325246523067,21.77625134340517,38.600975979865275,0.35932112737780975,12.340901861524886,19.174892962393344,0.21072117269077903,10.634687136692605,18.04536159704384,0.17823037712056414,1.0831582550030605,1.8522324901571023,0.3535891126294485,10.13419282341459,14.134447288208197
300,300,1,0,xgb_base,0.30183976332979046,6.691252064553036,11.103795191010803,0.2085614426486889,17.796635208615832,30.398241010864087,0.29276772874733104,10.892910884444122,16.643297094610116,0.166437981186466,9.557253154220096,17.709796185923615,0.17119147019671516,1.0291422208782974,1.9966265417457494,0.42974038367488854,11.959525826820142,17.411646476818383
300,300,1,0,xgb_delta,0.31918517410893066,7.075769049346826,11.425470545470551,0.23518615592569359,20.068533138105064,33.77911340503665,0.3439279226817825,12.796411095151477,19.642196843591456,0.17655468778805045,10.138177804886157,18.07325646105823,0.21174883033312755,1.272958642548057,2.0792102540416866,0.42663145698714144,11.873005475398083,17.614389309690086
300,300,2,0,xgb_base,0.2568739639087254,5.934067742460093,8.763705143478514,0.24974423664219722,20.809991019546604,40.98897661790866,0.3309857375468384,12.507707146322652,23.835871243050338,0.19557533370872232,10.658457472445859,20.14364704306232,0.1552943165913705,0.8951417951826837,1.4471668823776427,0.3464251918400538,10.135648614282061,14.79180760521616
300,300,2,0,xgb_delta,0.2568201386166626,5.932824319714953,8.763320415975329,0.24948802903968506,20.78864246720721,40.98669204170914,0.33077602751573215,12.499782358764843,23.839085559883014,0.19546899184514915,10.652662057405824,20.145215480840786,0.15137665312202,0.8725597433223846,1.4217765026728062,0.3454724170599663,10.107772493818004,14.758872400997683
300,300,3,0,xgb_base,0.23073206372290156,5.955272439198616,9.992147178687514,0.2521100483327428,21.582594437476917,35.44233501209656,0.34138839517984804,13.097519018711187,21.120352852253053,0.14995213172129132,8.742039937239428,15.092172250477791,0.17419529538149897,0.9902630192347062,1.8077703467602744,0.34537983342834255,9.16166406067518,13.816089905743253
300,300,3,0,xgb_delta,0.23130342656919606,5.970019507102477,10.058403024376291,0.25271221212181416,21.634144373429127,35.43783854506492,0.3438959840603989,13.19372379168486,21.075201858095234,0.14968859135245702,8.726675831354582,15.140352449081604,0.16459545362387695,0.9356899708509445,1.4571631793189057,0.34112941989084167,9.048916131640093,13.572607499772941
300,300,4,0,xgb_base,0.24097918637566457,5.37453020325838,7.9309992459575245,0.2256191077271407,18.101109495529762,31.181867496465564,0.28707226930247776,10.263167332380245,17.916747786249577,0.15389057618180796,8.464957537559362,14.084341310943817,0.154180183346329,0.8599736728729346,1.5636400365478311,0.3445519267858484,8.88048887806825,14.054670948364253
