model,fold,member,channel,MAE,RMSE,NMAE,R2_det
m1,1,0,strain,15.634052388275727,21.84427276869121,0.787026807861802,0.2990188885135606
m1,1,0,Pauli,64.93276196793664,102.89023595125272,0.6805680331050101,0.3280295251053992
m1,1,0,Velst,31.290380740467505,43.99894713829881,0.7923586265288787,0.2906011457908999
m1,1,0,oi,46.986297719086274,75.50067566778057,0.7244784066538555,0.24238626628249904
m1,1,0,disp,1.9163594555251207,2.658005180614848,0.34506176143569695,0.8605558772640747
m1,1,0,barrier,18.337342738350735,24.361595551801948,0.619435851259654,0.586322968506028
m1,1,1,strain,16.031334282476692,23.11833804375696,0.8070261972234978,0.2148649717453699
m1,1,1,Pauli,65.5689519960669,103.2709099282878,0.6872360167700116,0.3230480051560686
m1,1,1,Velst,29.345562605918207,43.986373673932015,0.7431104745577847,0.29100653397992304
m1,1,1,oi,50.367081572737874,77.55703974971536,0.7766064741636236,0.20055496271193052
m1,1,1,disp,1.8480104423021968,2.561103693134373,0.3327547640051804,0.8705378267687658
m1,1,1,barrier,16.58707289944721,22.281467601210622,0.5603116966280319,0.6539510494970313
m1,1,2,strain,15.175984759873982,21.96081178177877,0.7639674311619896,0.29151948032354214
m1,1,2,Pauli,65.10068817681903,92.183570548233,0.6823280877557318,0.46060251598996005
m1,1,2,Velst,29.2446024780032,41.25455068627272,0.7405538860345438,0.3763374916857476
m1,1,2,oi,47.991170548185515,69.82879989341296,0.7399724698479395,0.35193984754550633
m1,1,2,disp,1.8774690190448036,2.5758316783045774,0.3380591072748553,0.8690445647864844
m1,1,2,barrier,18.26611920399002,23.722388026823307,0.6170299186626599,0.6077465595687706
m1,1,3,strain,15.060288794433013,20.98988329734265,0.7581432325407941,0.35278111380585697
m1,1,3,Pauli,59.4272978004021,98.15881846459192,0.6228646056475541,0.38840981176808087
m1,1,3,Velst,26.409708309777177,38.924692641627466,0.668766557266593,0.44479125491102667
m1,1,3,oi,43.74234012712406,73.04857368072074,0.6744600536112663,0.29079850355879544
m1,1,3,disp,1.9051138079619105,2.630416121872208,0.3430368579420134,0.863435605456378
m1,1,3,barrier,17.97658927455733,23.53275015357919,0.6072495911167172,0.6139928771931056
m1,1,4,strain,14.86561360842065,21.071322447813266,0.7483431764573111,0.3477490506083255
m1,1,4,Pauli,61.237940803358825,100.3169108789643,0.6418421712066179,0.3612216835218903
m1,1,4,Velst,26.5704263463805,40.88731259132734,0.6728363806349207,0.3873914593537926
